timestamp(ms),RawRoll,FilteredRoll,RawPitch,FilteredPitch,
"1763781628.077","-0.36",,,,
"1763781628.079",,"-1.88",,,
"1763781628.08",,,"-4.75",,
"1763781628.082",,,,"-4.29",
"1763781628.087","-0.27",,,,
"1763781628.089",,"-1.87","-4.46",,
"1763781628.091",,,,"-4.29",
"1763781628.096","-0.41",,,,
"1763781628.098",,"-1.88","-4.57",,
"1763781628.101",,,,"-4.29",
"1763781628.105","-0.29",,,,
"1763781628.108",,"-1.87","-4.46",,
"1763781628.11",,,,"-4.29",
"1763781628.114","-0.39",,,,
"1763781628.117",,"-1.87","-4.6",,
"1763781628.119",,,,"-4.29",
"1763781628.124","-0.45",,,,
"1763781628.126",,"-1.87",,,
"1763781628.127",,,"-4.67",,
"1763781628.129",,,,"-4.29",
"1763781628.133","-0.56",,,,
"1763781628.136",,"-1.88","-4.59",,
"1763781628.138",,,,"-4.29",
"1763781628.143","-0.5",,,,
"1763781628.145",,"-1.88","-4.55",,
"1763781628.148",,,,"-4.29",
"1763781628.152","-0.49",,,,
"1763781628.155",,"-1.88","-4.56",,
"1763781628.157",,,,"-4.29",
"1763781628.162","-0.45",,,,
"1763781628.164",,"-1.88","-4.67",,
"1763781628.167",,,,"-4.29",
"1763781628.171","-0.39",,,,
"1763781628.174",,"-1.88","-4.68",,
"1763781628.176",,,,"-4.29",
"1763781628.18","-0.22",,,,
"1763781628.183",,"-1.88","-4.69",,
"1763781628.185",,,,"-4.29",
"1763781628.19","-0.35",,,,
"1763781628.193",,"-1.87","-4.65",,
"1763781628.195",,,,"-4.29",
"1763781628.199","-0.25",,,,
"1763781628.202",,"-1.87","-4.61",,
"1763781628.204",,,,"-4.29",
"1763781628.209","-0.39",,,,
"1763781628.211",,"-1.87","-4.61",,
"1763781628.214",,,,"-4.29",
"1763781628.218","-0.36",,,,
"1763781628.221",,"-1.87","-4.56",,
"1763781628.223",,,,"-4.29",
"1763781628.228","-0.43",,,,
"1763781628.23",,"-1.87","-4.39",,
"1763781628.232",,,,"-4.29",
"1763781628.237","-0.39",,,,
"1763781628.24",,"-1.87","-4.55",,
"1763781628.242",,,,"-4.29",
"1763781628.247","-0.46",,,,
"1763781628.249",,"-1.87",,,
"1763781628.25",,,"-4.47",,
"1763781628.251",,,,"-4.29",
"1763781628.256","-0.41",,,,
"1763781628.258",,"-1.87","-4.62",,
"1763781628.261",,,,"-4.29",
"1763781628.265","-0.38",,,,
"1763781628.268",,"-1.87","-4.46",,
"1763781628.27",,,,"-4.29",
"1763781628.275","-0.29",,,,
"1763781628.277",,"-1.87","-4.6",,
"1763781628.279",,,,"-4.29",
"1763781628.284","-0.45",,,,
"1763781628.287",,"-1.87","-4.43",,
"1763781628.289",,,,"-4.29",
"1763781628.294","-0.43",,,,
"1763781628.297",,"-1.87","-4.65",,
"1763781628.299",,,,"-4.29",
"1763781628.303","-0.43",,,,
"1763781628.306",,"-1.87","-4.5",,
"1763781628.308",,,,"-4.29",
"1763781628.313","-0.39",,,,
"1763781628.315",,"-1.87","-4.69",,
"1763781628.318",,,,"-4.29",
"1763781628.322","-0.46",,,,
"1763781628.325",,"-1.87","-4.52",,
"1763781628.326",,,,"-4.29",
"1763781628.331","-0.52",,,,
"1763781628.334",,"-1.87","-4.69",,
"1763781628.336",,,,"-4.29",
"1763781628.341","-0.49",,,,
"1763781628.343",,"-1.87","-4.53",,
"1763781628.346",,,,"-4.29",
"1763781628.351","-0.49",,,,
"1763781628.353",,"-1.87","-4.68",,
"1763781628.355",,,,"-4.29",
"1763781628.36","-0.29",,,,
"1763781628.362",,"-1.87","-4.65",,
"1763781628.365",,,,"-4.29",
"1763781628.369","-0.32",,,,
"1763781628.372",,"-1.87","-4.72",,
"1763781628.374",,,,"-4.29",
"1763781628.378","-0.46",,,,
"1763781628.381",,"-1.87","-4.59",,
"1763781628.383",,,,"-4.29",
"1763781628.388","-0.56",,,,
"1763781628.39",,"-1.87","-4.72",,
"1763781628.393",,,,"-4.29",
"1763781628.397","-0.52",,,,
"1763781628.4",,"-1.88","-4.65",,
"1763781628.402",,,,"-4.29",
"1763781628.407","-0.42",,,,
"1763781628.409",,"-1.88","-4.67",,
"1763781628.412",,,,"-4.29",
"1763781628.416","-0.39",,,,
"1763781628.419",,"-1.88","-4.49",,
"1763781628.421",,,,"-4.29",
"1763781628.426","-0.4",,,,
"1763781628.428",,"-1.88",,,
"1763781628.429",,,"-4.7",,
"1763781628.43",,,,"-4.29",
"1763781628.435","-0.31",,,,
"1763781628.438",,"-1.87","-4.44",,
"1763781628.44",,,,"-4.29",
"1763781628.444","-0.33",,,,
"1763781628.447",,"-1.87","-4.67",,
"1763781628.449",,,,"-4.29",
"1763781628.454","-0.39",,,,
"1763781628.456",,"-1.87",,,
"1763781628.457",,,"-4.53",,
"1763781628.459",,,,"-4.29",
"1763781628.463","-0.45",,,,
"1763781628.466",,"-1.88","-4.62",,
"1763781628.468",,,,"-4.29",
"1763781628.473","-0.38",,,,
"1763781628.475",,"-1.87","-4.47",,
"1763781628.477",,,,"-4.29",
"1763781628.482","-0.34",,,,
"1763781628.485",,"-1.87","-4.74",,
"1763781628.488",,,,"-4.29",
"1763781628.492","-0.28",,,,
"1763781628.495",,"-1.87","-4.63",,
"1763781628.496",,,,"-4.29",
"1763781628.501","-0.39",,,,
"1763781628.504",,"-1.87","-4.73",,
"1763781628.506",,,,"-4.29",
"1763781628.51","-0.42",,,,
"1763781628.513",,"-1.87","-4.51",,
"1763781628.515",,,,"-4.29",
"1763781628.52","-0.47",,,,
"1763781628.522",,"-1.87","-4.63",,
"1763781628.525",,,,"-4.29",
"1763781628.529","-0.35",,,,
"1763781628.532",,"-1.87","-4.53",,
"1763781628.534",,,,"-4.29",
"1763781628.538","-0.43",,,,
"1763781628.541",,"-1.87","-4.57",,
"1763781628.543",,,,"-4.29",
"1763781628.548","-0.38",,,,
"1763781628.551",,"-1.87","-4.49",,
"1763781628.553",,,,"-4.29",
"1763781628.557","-0.42",,,,
"1763781628.56",,"-1.87","-4.58",,
"1763781628.563",,,,"-4.29",
"1763781628.567","-0.38",,,,
"1763781628.57",,"-1.87","-4.59",,
"1763781628.572",,,,"-4.29",
"1763781628.576","-0.46",,,,
"1763781628.579",,"-1.87","-4.73",,
"1763781628.581",,,,"-4.29",
"1763781628.586","-0.47",,,,
"1763781628.588",,"-1.88","-4.68",,
"1763781628.59",,,,"-4.3",
"1763781628.595","-0.53",,,,
"1763781628.598",,"-1.88","-4.84",,
"1763781628.6",,,,"-4.3",
"1763781628.605","-0.38",,,,
"1763781628.607",,"-1.88","-4.75",,
"1763781628.61",,,,"-4.3",
"1763781628.614","-0.34",,,,
"1763781628.617",,"-1.88","-4.75",,
"1763781628.619",,,,"-4.3",
"1763781628.624","-0.32",,,,
"1763781628.626",,"-1.87","-4.43",,
"1763781628.628",,,,"-4.3",
"1763781628.633","-0.28",,,,
"1763781628.636",,"-1.87","-4.47",,
"1763781628.637",,,,"-4.3",
"1763781628.642","-0.42",,,,
"1763781628.645",,"-1.87","-4.46",,
"1763781628.647",,,,"-4.29",
"1763781628.652","-0.54",,,,
"1763781628.654",,"-1.88","-4.45",,
"1763781628.657",,,,"-4.29",
"1763781628.661","-0.52",,,,
"1763781628.664",,"-1.88","-4.61",,
"1763781628.666",,,,"-4.29",
"1763781628.67","-0.57",,,,
"1763781628.673",,"-1.88","-4.77",,
"1763781628.675",,,,"-4.3",
"1763781628.68","-0.42",,,,
"1763781628.683",,"-1.88","-4.73",,
"1763781628.685",,,,"-4.3",
"1763781628.689","-0.4",,,,
"1763781628.692",,"-1.88","-4.76",,
"1763781628.694",,,,"-4.3",
"1763781628.699","-0.32",,,,
"1763781628.702",,"-1.88","-4.55",,
"1763781628.704",,,,"-4.3",
"1763781628.708","-0.33",,,,
"1763781628.711",,"-1.88","-4.69",,
"1763781628.713",,,,"-4.3",
"1763781628.718","-0.32",,,,
"1763781628.72",,"-1.87","-4.59",,
"1763781628.722",,,,"-4.3",
"1763781628.727","-0.67",,,,
"1763781628.73",,"-1.88","-4.7",,
"1763781628.731",,,,"-4.3",
"1763781628.736","-0.6",,,,
"1763781628.739",,"-1.88","-4.55",,
"1763781628.741",,,,"-4.3",
"1763781628.746","-0.47",,,,
"1763781628.749",,"-1.88","-4.68",,
"1763781628.751",,,,"-4.3",
"1763781628.755","-0.49",,,,
"1763781628.758",,"-1.88","-4.43",,
"1763781628.76",,,,"-4.3",
"1763781628.765","-0.38",,,,
"1763781628.767",,"-1.88","-4.53",,
"1763781628.77",,,,"-4.3",
"1763781628.774","-0.36",,,,
"1763781628.777",,"-1.88","-4.63",,
"1763781628.779",,,,"-4.3",
"1763781628.783","-0.29",,,,
"1763781628.786",,"-1.88","-4.74",,
"1763781628.788",,,,"-4.3",
"1763781628.793","-0.27",,,,
"1763781628.796",,"-1.88","-4.67",,
"1763781628.798",,,,"-4.3",
"1763781628.802","-0.5",,,,
"1763781628.805",,"-1.88","-4.84",,
"1763781628.807",,,,"-4.3",
"1763781628.812","-0.46",,,,
"1763781628.815",,"-1.88","-4.73",,
"1763781628.817",,,,"-4.3",
"1763781628.821","-0.52",,,,
"1763781628.824",,"-1.88","-4.7",,
"1763781628.826",,,,"-4.3",
"1763781628.831","-0.45",,,,
"1763781628.833",,"-1.88","-4.48",,
"1763781628.835",,,,"-4.3",
"1763781628.84","-0.5",,,,
"1763781628.843",,"-1.88","-4.39",,
"1763781628.845",,,,"-4.3",
"1763781628.85","-0.42",,,,
"1763781628.852",,"-1.88","-4.4",,
"1763781628.854",,,,"-4.3",
"1763781628.859","-0.46",,,,
"1763781628.862",,"-1.88","-4.65",,
"1763781628.864",,,,"-4.3",
"1763781628.868","-0.24",,,,
"1763781628.871",,"-1.88","-4.61",,
"1763781628.873",,,,"-4.3",
"1763781628.878","-0.34",,,,
"1763781628.88",,"-1.88","-4.74",,
"1763781628.883",,,,"-4.3",
"1763781628.887","-0.32",,,,
"1763781628.89",,"-1.88","-4.7",,
"1763781628.892",,,,"-4.3",
"1763781628.897","-0.43",,,,
"1763781628.9",,"-1.88","-4.68",,
"1763781628.902",,,,"-4.3",
"1763781628.906","-0.41",,,,
"1763781628.909",,"-1.88","-4.45",,
"1763781628.911",,,,"-4.3",
"1763781628.916","-0.45",,,,
"1763781628.918",,"-1.88","-4.56",,
"1763781628.92",,,,"-4.3",
"1763781628.925","-0.46",,,,
"1763781628.927",,"-1.88",,,
"1763781628.928",,,"-4.42",,
"1763781628.93",,,,"-4.3",
"1763781628.934","-0.54",,,,
"1763781628.937",,"-1.88","-4.59",,
"1763781628.939",,,,"-4.3",
"1763781628.944","-0.45",,,,
"1763781628.946",,"-1.88","-4.64",,
"1763781628.949",,,,"-4.3",
"1763781628.953","-0.47",,,,
"1763781628.956",,"-1.88","-4.71",,
"1763781628.958",,,,"-4.3",
"1763781628.963","-0.36",,,,
"1763781628.965",,"-1.88","-4.64",,
"1763781628.968",,,,"-4.3",
"1763781628.972","-0.37",,,,
"1763781628.975",,"-1.88","-4.6",,
"1763781628.977",,,,"-4.3",
"1763781628.982","-0.31",,,,
"1763781628.984",,"-1.88","-4.54",,
"1763781628.986",,,,"-4.3",
"1763781628.991","-0.46",,,,
"1763781628.994",,"-1.88","-4.63",,
"1763781628.996",,,,"-4.3",
"1763781629","-0.48",,,,
"1763781629.003",,"-1.88","-4.53",,
"1763781629.005",,,,"-4.3",
"1763781629.01","-0.53",,,,
"1763781629.012",,"-1.88",,,
"1763781629.013",,,"-4.73",,
"1763781629.015",,,,"-4.3",
"1763781629.019","-0.45",,,,
"1763781629.022",,"-1.88","-4.56",,
"1763781629.024",,,,"-4.3",
"1763781629.029","-0.43",,,,
"1763781629.031",,"-1.88","-4.62",,
"1763781629.034",,,,"-4.3",
"1763781629.038","-0.45",,,,
"1763781629.041",,"-1.88","-4.54",,
"1763781629.043",,,,"-4.3",
"1763781629.047","-0.45",,,,
"1763781629.05",,"-1.88","-4.68",,
"1763781629.052",,,,"-4.3",
"1763781629.057","-0.42",,,,
"1763781629.059",,"-1.88",,,
"1763781629.06",,,"-4.62",,
"1763781629.062",,,,"-4.3",
"1763781629.066","-0.39",,,,
"1763781629.069",,"-1.88","-4.83",,
"1763781629.071",,,,"-4.3",
"1763781629.076","-0.43",,,,
"1763781629.079",,"-1.88","-4.72",,
"1763781629.081",,,,"-4.3",
"1763781629.085","-0.56",,,,
"1763781629.088",,"-1.88","-4.59",,
"1763781629.09",,,,"-4.3",
"1763781629.095","-0.46",,,,
"1763781629.097",,"-1.88",,,
"1763781629.098",,,"-4.46",,
"1763781629.099",,,,"-4.3",
"1763781629.104","-0.38",,,,
"1763781629.107",,"-1.88","-4.68",,
"1763781629.109",,,,"-4.3",
"1763781629.113","-0.25",,,,
"1763781629.116",,"-1.88","-4.41",,
"1763781629.119",,,,"-4.3",
"1763781629.123","-0.38",,,,
"1763781629.125",,"-1.88","-4.58",,
"1763781629.128",,,,"-4.3",
"1763781629.132","-0.32",,,,
"1763781629.135",,"-1.88","-4.41",,
"1763781629.137",,,,"-4.3",
"1763781629.142","-0.49",,,,
"1763781629.144",,"-1.88","-4.55",,
"1763781629.147",,,,"-4.3",
"1763781629.151","-0.52",,,,
"1763781629.154",,"-1.88","-4.44",,
"1763781629.156",,,,"-4.3",
"1763781629.161","-0.49",,,,
"1763781629.163",,"-1.88","-4.6",,
"1763781629.166",,,,"-4.3",
"1763781629.17","-0.41",,,,
"1763781629.173",,"-1.88","-4.58",,
"1763781629.175",,,,"-4.3",
"1763781629.179","-0.53",,,,
"1763781629.182",,"-1.88","-4.66",,
"1763781629.184",,,,"-4.3",
"1763781629.189","-0.48",,,,
"1763781629.192",,"-1.88","-4.52",,
"1763781629.194",,,,"-4.3",
"1763781629.198","-0.43",,,,
"1763781629.201",,"-1.88","-4.68",,
"1763781629.203",,,,"-4.3",
"1763781629.208","-0.4",,,,
"1763781629.21",,"-1.88","-4.63",,
"1763781629.213",,,,"-4.3",
"1763781629.217","-0.35",,,,
"1763781629.22",,"-1.88","-4.78",,
"1763781629.222",,,,"-4.3",
"1763781629.227","-0.33",,,,
"1763781629.229",,"-1.88","-4.66",,
"1763781629.232",,,,"-4.3",
"1763781629.236","-0.38",,,,
"1763781629.239",,"-1.88","-4.61",,
"1763781629.241",,,,"-4.3",
"1763781629.246","-0.4",,,,
"1763781629.248",,"-1.88","-4.55",,
"1763781629.25",,,,"-4.3",
"1763781629.255","-0.47",,,,
"1763781629.257",,"-1.88",,,
"1763781629.258",,,"-4.59",,
"1763781629.26",,,,"-4.3",
"1763781629.264","-0.36",,,,
"1763781629.267",,"-1.88","-4.44",,
"1763781629.269",,,,"-4.3",
"1763781629.274","-0.42",,,,
"1763781629.276",,"-1.88","-4.57",,
"1763781629.279",,,,"-4.3",
"1763781629.283","-0.41",,,,
"1763781629.286",,"-1.88","-4.45",,
"1763781629.288",,,,"-4.3",
"1763781629.293","-0.38",,,,
"1763781629.295",,"-1.88","-4.81",,
"1763781629.297",,,,"-4.3",
"1763781629.302","-0.43",,,,
"1763781629.305",,"-1.88","-4.47",,
"1763781629.307",,,,"-4.3",
"1763781629.311","-0.42",,,,
"1763781629.314",,"-1.88","-4.8",,
"1763781629.316",,,,"-4.3",
"1763781629.321","-0.5",,,,
"1763781629.324",,"-1.88","-4.57",,
"1763781629.326",,,,"-4.3",
"1763781629.33","-0.54",,,,
"1763781629.333",,"-1.88","-4.63",,
"1763781629.335",,,,"-4.3",
"1763781629.34","-0.53",,,,
"1763781629.343",,"-1.88","-4.54",,
"1763781629.344",,,,"-4.3",
"1763781629.349","-0.52",,,,
"1763781629.352",,"-1.88","-4.72",,
"1763781629.354",,,,"-4.3",
"1763781629.359","-0.38",,,,
"1763781629.361",,"-1.88","-4.41",,
"1763781629.363",,,,"-4.3",
"1763781629.368","-0.41",,,,
"1763781629.371",,"-1.88","-4.61",,
"1763781629.373",,,,"-4.3",
"1763781629.377","-0.35",,,,
"1763781629.38",,"-1.88","-4.55",,
"1763781629.382",,,,"-4.3",
"1763781629.387","-0.35",,,,
"1763781629.389",,"-1.88",,,
"1763781629.39",,,"-4.81",,
"1763781629.392",,,,"-4.3",
"1763781629.396","-0.41",,,,
"1763781629.399",,"-1.88","-4.55",,
"1763781629.401",,,,"-4.3",
"1763781629.406","-0.42",,,,
"1763781629.408",,"-1.88","-4.78",,
"1763781629.411",,,,"-4.3",
"1763781629.415","-0.49",,,,
"1763781629.418",,"-1.88","-4.47",,
"1763781629.42",,,,"-4.3",
"1763781629.424","-0.43",,,,
"1763781629.427",,"-1.88","-4.63",,
"1763781629.429",,,,"-4.3",
"1763781629.434","-0.42",,,,
"1763781629.437",,"-1.88","-4.43",,
"1763781629.439",,,,"-4.3",
"1763781629.443","-0.43",,,,
"1763781629.446",,"-1.88","-4.65",,
"1763781629.448",,,,"-4.3",
"1763781629.453","-0.35",,,,
"1763781629.455",,"-1.88","-4.37",,
"1763781629.458",,,,"-4.3",
"1763781629.462","-0.36",,,,
"1763781629.465",,"-1.88","-4.54",,
"1763781629.467",,,,"-4.3",
"1763781629.471","-0.46",,,,
"1763781629.474",,"-1.88","-4.59",,
"1763781629.477",,,,"-4.3",
"1763781629.481","-0.38",,,,
"1763781629.484",,"-1.88","-4.87",,
"1763781629.486",,,,"-4.3",
"1763781629.49","-0.55",,,,
"1763781629.493",,"-1.88","-4.66",,
"1763781629.495",,,,"-4.3",
"1763781629.5","-0.48",,,,
"1763781629.502",,"-1.88",,,
"1763781629.503",,,"-4.82",,
"1763781629.505",,,,"-4.3",
"1763781629.509","-0.52",,,,
"1763781629.512",,"-1.88","-4.53",,
"1763781629.514",,,,"-4.3",
"1763781629.519","-0.38",,,,
"1763781629.521",,"-1.88","-4.57",,
"1763781629.524",,,,"-4.3",
"1763781629.528","-0.38",,,,
"1763781629.531",,"-1.88","-4.41",,
"1763781629.533",,,,"-4.3",
"1763781629.537","-0.31",,,,
"1763781629.54",,"-1.88","-4.49",,
"1763781629.543",,,,"-4.3",
"1763781629.547","-0.27",,,,
"1763781629.55",,"-1.88","-4.3",,
"1763781629.552",,,,"-4.3",
"1763781629.556","-0.36",,,,
"1763781629.559",,"-1.88","-4.57",,
"1763781629.561",,,,"-4.3",
"1763781629.566","-0.45",,,,
"1763781629.568",,"-1.88","-4.41",,
"1763781629.571",,,,"-4.3",
"1763781629.575","-0.36",,,,
"1763781629.578",,"-1.88","-4.64",,
"1763781629.58",,,,"-4.3",
"1763781629.585","-0.49",,,,
"1763781629.587",,"-1.88","-4.6",,
"1763781629.589",,,,"-4.3",
"1763781629.594","-0.56",,,,
"1763781629.597",,"-1.88","-4.76",,
"1763781629.599",,,,"-4.3",
"1763781629.603","-0.49",,,,
"1763781629.606",,"-1.88","-4.55",,
"1763781629.608",,,,"-4.3",
"1763781629.613","-0.38",,,,
"1763781629.616",,"-1.88","-4.62",,
"1763781629.618",,,,"-4.3",
"1763781629.622","-0.38",,,,
"1763781629.625",,"-1.88","-4.51",,
"1763781629.627",,,,"-4.3",
"1763781629.632","-0.42",,,,
"1763781629.635",,"-1.88","-4.67",,
"1763781629.637",,,,"-4.3",
"1763781629.641","-0.4",,,,
"1763781629.644",,"-1.88","-4.57",,
"1763781629.646",,,,"-4.3",
"1763781629.651","-0.4",,,,
"1763781629.653",,"-1.88","-4.78",,
"1763781629.656",,,,"-4.3",
"1763781629.66","-0.49",,,,
"1763781629.663",,"-1.88","-4.57",,
"1763781629.665",,,,"-4.3",
"1763781629.669","-0.45",,,,
"1763781629.672",,"-1.88","-4.74",,
"1763781629.675",,,,"-4.3",
"1763781629.679","-0.35",,,,
"1763781629.682",,"-1.88","-4.52",,
"1763781629.684",,,,"-4.3",
"1763781629.688","-0.36",,,,
"1763781629.691",,"-1.88","-4.64",,
"1763781629.693",,,,"-4.3",
"1763781629.698","-0.4",,,,
"1763781629.701",,"-1.88","-4.52",,
"1763781629.703",,,,"-4.3",
"1763781629.707","-0.42",,,,
"1763781629.71",,"-1.88","-4.6",,
"1763781629.712",,,,"-4.3",
"1763781629.717","-0.45",,,,
"1763781629.719",,"-1.88","-4.48",,
"1763781629.722",,,,"-4.3",
"1763781629.726","-0.39",,,,
"1763781629.729",,"-1.88","-4.63",,
"1763781629.731",,,,"-4.3",
"1763781629.736","-0.32",,,,
"1763781629.738",,"-1.88","-4.41",,
"1763781629.741",,,,"-4.3",
"1763781629.745","-0.48",,,,
"1763781629.748",,"-1.88","-4.48",,
"1763781629.75",,,,"-4.3",
"1763781629.755","-0.28",,,,
"1763781629.757",,"-1.88","-4.42",,
"1763781629.759",,,,"-4.3",
"1763781629.764","-0.39",,,,
"1763781629.767",,"-1.88","-4.66",,
"1763781629.769",,,,"-4.3",
"1763781629.774","-0.41",,,,
"1763781629.776",,"-1.88","-4.47",,
"1763781629.778",,,,"-4.29",
"1763781629.783","-0.35",,,,
"1763781629.785",,"-1.88","-4.73",,
"1763781629.787",,,,"-4.3",
"1763781629.792","-0.35",,,,
"1763781629.795",,"-1.88","-4.73",,
"1763781629.797",,,,"-4.3",
"1763781629.802","-0.46",,,,
"1763781629.804",,"-1.88","-4.79",,
"1763781629.807",,,,"-4.3",
"1763781629.811","-0.38",,,,
"1763781629.814",,"-1.88","-4.59",,
"1763781629.816",,,,"-4.3",
"1763781629.82","-0.38",,,,
"1763781629.823",,"-1.88","-4.62",,
"1763781629.825",,,,"-4.3",
"1763781629.83","-0.31",,,,
"1763781629.832",,"-1.88",,,
"1763781629.833",,,"-4.53",,
"1763781629.835",,,,"-4.3",
"1763781629.839","-0.45",,,,
"1763781629.842",,"-1.88","-4.6",,
"1763781629.844",,,,"-4.3",
"1763781629.849","-0.36",,,,
"1763781629.851",,"-1.88","-4.48",,
"1763781629.853",,,,"-4.3",
"1763781629.858","-0.35",,,,
"1763781629.861",,"-1.88","-4.61",,
"1763781629.863",,,,"-4.3",
"1763781629.867","-0.22",,,,
"1763781629.87",,"-1.88","-4.65",,
"1763781629.872",,,,"-4.3",
"1763781629.877","-0.36",,,,
"1763781629.88",,"-1.88","-4.72",,
"1763781629.882",,,,"-4.3",
"1763781629.886","-0.46",,,,
"1763781629.889",,"-1.88","-4.61",,
"1763781629.891",,,,"-4.3",
"1763781629.896","-0.43",,,,
"1763781629.899",,"-1.88","-4.63",,
"1763781629.901",,,,"-4.3",
"1763781629.905","-0.42",,,,
"1763781629.908",,"-1.88","-4.6",,
"1763781629.91",,,,"-4.3",
"1763781629.914","-0.5",,,,
"1763781629.917",,"-1.88","-4.65",,
"1763781629.92",,,,"-4.3",
"1763781629.924","-0.31",,,,
"1763781629.927",,"-1.88","-4.72",,
"1763781629.929",,,,"-4.3",
"1763781629.933","-0.39",,,,
"1763781629.936",,"-1.88","-4.63",,
"1763781629.938",,,,"-4.3",
"1763781629.943","-0.46",,,,
"1763781629.946",,"-1.88","-4.67",,
"1763781629.948",,,,"-4.3",
"1763781629.952","-0.53",,,,
"1763781629.955",,"-1.88","-4.67",,
"1763781629.957",,,,"-4.3",
"1763781629.962","-0.41",,,,
"1763781629.964",,"-1.88","-4.77",,
"1763781629.967",,,,"-4.3",
"1763781629.971","-0.4",,,,
"1763781629.974",,"-1.88","-4.71",,
"1763781629.976",,,,"-4.3",
"1763781629.98","-0.46",,,,
"1763781629.983",,"-1.88","-4.68",,
"1763781629.985",,,,"-4.3",
"1763781629.99","-0.49",,,,
"1763781629.993",,"-1.88","-4.56",,
"1763781629.995",,,,"-4.3",
"1763781629.999","-0.42",,,,
"1763781630.002",,"-1.88","-4.49",,
"1763781630.004",,,,"-4.3",
"1763781630.009","-0.41",,,,
"1763781630.011",,"-1.88","-4.45",,
"1763781630.014",,,,"-4.3",
"1763781630.018","-0.43",,,,
"1763781630.021",,"-1.88","-4.45",,
"1763781630.023",,,,"-4.3",
"1763781630.028","-0.45",,,,
"1763781630.031",,"-1.88","-4.55",,
"1763781630.033",,,,"-4.3",
"1763781630.037","-0.46",,,,
"1763781630.04",,"-1.88","-4.62",,
"1763781630.042",,,,"-4.3",
"1763781630.046","-0.56",,,,
"1763781630.049",,"-1.88","-4.49",,
"1763781630.051",,,,"-4.3",
"1763781630.056","-0.39",,,,
"1763781630.059",,"-1.88","-4.6",,
"1763781630.061",,,,"-4.3",
"1763781630.065","-0.5",,,,
"1763781630.068",,"-1.88","-4.61",,
"1763781630.07",,,,"-4.3",
"1763781630.075","-0.43",,,,
"1763781630.078",,"-1.88","-4.71",,
"1763781630.08",,,,"-4.3",
"1763781630.084","-0.53",,,,
"1763781630.087",,"-1.88","-4.58",,
"1763781630.089",,,,"-4.3",
"1763781630.094","-0.43",,,,
"1763781630.096",,"-1.88","-4.78",,
"1763781630.099",,,,"-4.3",
"1763781630.103","-0.44",,,,
"1763781630.106",,"-1.88","-4.49",,
"1763781630.108",,,,"-4.3",
"1763781630.112","-0.39",,,,
"1763781630.115",,"-1.88","-4.6",,
"1763781630.117",,,,"-4.3",
"1763781630.122","-0.49",,,,
"1763781630.124",,"-1.88",,,
"1763781630.125",,,"-4.6",,
"1763781630.127",,,,"-4.3",
"1763781630.131","-0.41",,,,
"1763781630.134",,"-1.88","-4.78",,
"1763781630.136",,,,"-4.3",
"1763781630.141","-0.45",,,,
"1763781630.144",,"-1.88","-4.53",,
"1763781630.145",,,,"-4.3",
"1763781630.15","-0.39",,,,
"1763781630.153",,"-1.88","-4.63",,
"1763781630.155",,,,"-4.3",
"1763781630.16","-0.48",,,,
"1763781630.162",,"-1.88",,,
"1763781630.163",,,"-4.49",,
"1763781630.165",,,,"-4.3",
"1763781630.169","-0.43",,,,
"1763781630.172",,"-1.88","-4.62",,
"1763781630.174",,,,"-4.3",
"1763781630.178","-0.48",,,,
"1763781630.181",,"-1.88","-4.36",,
"1763781630.183",,,,"-4.3",
"1763781630.188","-0.47",,,,
"1763781630.191",,"-1.88","-4.51",,
"1763781630.193",,,,"-4.3",
"1763781630.197","-0.41",,,,
"1763781630.2",,"-1.88","-4.41",,
"1763781630.203",,,,"-4.3",
"1763781630.207","-0.39",,,,
"1763781630.21",,"-1.88","-4.69",,
"1763781630.212",,,,"-4.3",
"1763781630.216","-0.35",,,,
"1763781630.219",,"-1.88","-4.49",,
"1763781630.221",,,,"-4.3",
"1763781630.226","-0.4",,,,
"1763781630.228",,"-1.88",,,
"1763781630.229",,,"-4.61",,
"1763781630.23",,,,"-4.3",
"1763781630.235","-0.27",,,,
"1763781630.238",,"-1.88","-4.51",,
"1763781630.24",,,,"-4.3",
"1763781630.244","-0.47",,,,
"1763781630.247",,"-1.88","-4.75",,
"1763781630.249",,,,"-4.3",
"1763781630.254","-0.42",,,,
"1763781630.256",,"-1.88","-4.71",,
"1763781630.259",,,,"-4.3",
"1763781630.263","-0.39",,,,
"1763781630.266",,"-1.88","-4.77",,
"1763781630.268",,,,"-4.3",
"1763781630.273","-0.45",,,,
"1763781630.276",,"-1.88","-4.62",,
"1763781630.277",,,,"-4.3",
"1763781630.282","-0.56",,,,
"1763781630.285",,"-1.88","-4.58",,
